,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
20091110,28692.445,27172.511,26346.352,26052.783,26269.777,27782.948,32273.315,38237.099,43524.473,45373.959,45487.326,45347.168,42227.973,41968.309,43492.36,44203.788,45371.066,47026.85,45949.405,44259.908,42028.278,39061.143,35125.302,31713.048
20091111,28987.602,27511.519,26699.688,26449.297,26585.034,27988.062,32459.456,38720.531,43935.071,45764.424,45963.115,45861.475,42672.609,42434.577,44073.364,44827.563,46164.11,47671.015,46188.692,44599.628,42301.276,39355.867,35334.295,31865.619
20091112,29057.885,27495.524,26733.846,26497.082,26686.395,28099.287,32695.516,38989.952,44017.093,45892.332,46043.672,45888.691,42814.002,42455.573,43925.566,44639.948,45935.149,47573.624,46096.44,44471.845,42298.491,39392.938,35438.93,32129.921
20091113,29247.25,27646.971,26853.081,26529.577,26721.645,27997.368,32324.622,38402.84,43319.361,45130.855,45233.335,45010.488,42086.345,41546.497,42739.763,43262.336,44428.675,46262.426,45177.561,43758.441,41473.602,38580.901,34955.261,31612.138
20091114,28953.212,27402.818,26495.719,25992.947,25804.841,26292.902,28190.506,31246.18,34311.719,36181.375,36273.394,35709.959,34085.436,32384.252,31949.159,32082.969,33561.853,37314.759,38191.696,37971.034,35884.664,33493.706,31066.074,28713.234
20091115,26343.752,24642.321,23651.615,23079.564,22910.118,23135.276,23778.6,24416.056,26281.754,28324.666,29218.699,29553.801,29364.745,28044.789,27457.428,27388.859,28406.349,32055.967,33142.928,33570.138,32983.16,31548.982,29461.921,26953.696
20091116,24899.123,23628.257,23032.34,22896.182,23232.193,25101.159,30274.581,36623.413,41965.139,43741.822,43986.721,43865.176,41086.26,41113.847,42708.786,43281.424,44644.853,46601.321,45176.555,43642.051,41354.478,38424.295,34505.987,31264.505
20091117,28556.059,27034.248,26265.009,25975.303,26182.112,27707.162,32188.116,38442.233,43521.923,45345.401,45451.303,45292.027,42166.115,41818.356,43370.493,44053.101,45491.642,47273.764,45826.926,44255.451,41828.118,38840.311,34888.614,31596.302
20091118,28706.568,27196.926,26469.219,26233.873,26422.518,27801.056,32166.542,38258.017,43148.271,44897.243,45044.924,44850.753,41746.05,41288.267,42761.599,43444.053,44786.194,46906.525,45629.576,43955.155,41477.988,38534.614,34737.982,31481.763
20091119,28767.318,27269.918,26554.006,26281.872,26484.654,27805.142,32242.056,38345.129,43228.68,45002.818,45054.802,44911.516,41845.399,41479.759,43004.465,43714.498,45059.079,47050.049,45541.194,43991.84,41585.477,38653.617,34892.309,31740.859
20091120,28944.165,27380.944,26612.801,26334.631,26528.953,27887.415,32380.982,38235.272,43250.13,44991.1,45065.804,44808.432,41849.95,41265.466,42505.374,43010.574,44264.039,46362.005,45253.594,43669.174,41231.554,38422.543,34901.923,31598.303
20091121,28922.18,27396.225,26445.799,25898.325,25780.672,26263.564,28159.76,31470.259,34294.996,36135.779,36227.476,35690.74,34083.581,32358.214,31903.507,32090.765,33707.015,37432.36,38184.116,37966.646,35904.611,33479.099,31078.369,28680.53
20091122,26272.694,24553.498,23586.75,23070.89,22848.092,23030.361,23721.451,24498.129,26232.635,28305.963,29216.318,29612.54,29455.029,28078.679,27583.292,27529.888,28655.373,32276.722,33365.667,33826.472,33213.884,31770.354,29616.482,27060.703
20091123,25086.41,23840.055,23259.847,23119.324,23544.857,25414.585,30592.556,37129.201,42270.603,44107.791,44328.272,44213.291,41381.757,41393.466,42937.724,43613.097,45100.119,46684.839,45590.972,43796.917,41479.006,38592.559,34738.629,31463.197
20091124,28763.918,27194.197,26411.097,26154.062,26404.175,27887.122,32452.623,38861.48,43764.854,45660.351,45796.803,45614.028,42544.987,42209.276,43686.122,44373.136,45850.95,47441.54,46294.476,44473.313,42017.195,39111.809,35135.711,31833.221
20091125,29132.388,27616.823,26839.491,26597.838,26824.758,28186.934,32665.179,38936.21,43912.789,45652.298,45790.673,45590.143,42508.898,42089.158,43505.575,44235.87,45826.412,47507.609,46357.168,44482.523,42091.106,39183.917,35350.206,32033.629
20091126,29161.692,27559.197,26851.402,26581.473,26781.232,28159.663,32704.221,39138.519,43989.582,45712.727,45800.585,45603.24,42480.274,42058.353,43590.836,44327.037,45936.721,47773.047,46572.019,44659.211,42289.256,39328.926,35504.143,32104.284
20091127,29281.814,27655.071,26881.557,26569.644,26781.073,28188.715,32711.131,38999.723,43827.424,45652.061,45871.95,45728.364,42801.102,42126.289,43491.96,44088.256,45439.486,47030.638,45942.534,44073.221,41682.642,38737.474,35029.688,31752.951
20091128,28962.927,27481.04,26528.198,26006.345,25874.339,26334.615,28304.335,31580.004,34491.582,36422.618,36524.464,35946.451,34332.962,32606.231,32188.444,32375.816,34045.83,37631.681,38377.507,38104.277,36032.085,33625.354,31262.687,28865.427
20091129,26505.184,24765.914,23810.352,23236.136,23049.583,23312.085,23923.996,24763.662,26540.758,28687.105,29704.659,30153.809,29960.388,28503.312,27992.874,27943.411,29095.97,32534.324,33571.849,34003.529,33333.959,31909.837,29713.365,27186.367
20091130,24925.869,23660.953,23107.436,22981.505,23393.628,25267.3,30527.508,37009.408,42172.116,44066.976,44240.048,44165.504,41301.274,41310.684,42902.839,43512.83,45038.278,46730.704,45570.382,43736.641,41317.89,38412.492,34536.169,31286.353
20091201,29026.791,27581.619,26826.877,26653.796,26866.824,28390.975,33327.118,39533.596,44782.959,46469.759,46404.757,46044.076,42631.893,42378.776,43972.847,44766.887,46406.274,48307.171,46509.465,43595.562,41304.463,38462.069,34942.772,32214.826
20091202,29430.364,27979.282,27229.689,26995.479,27196.341,28632.583,33582.824,39791.466,44941.216,46630.873,46565.172,46165.439,42671.057,42380.785,44000.015,44764.066,46568.973,48507.818,46633.369,43853.004,41571.641,38676.076,35139.486,32360.502
20091203,29737.886,28210.59,27464.944,27262.859,27457.235,28963.424,33948.257,40281.073,45399.46,47065.866,47038.429,46629.445,43173.778,42892.652,44493.818,45215.888,46990.521,48847.823,46982.843,44170.798,41902.55,39011.123,35402.793,32636.186
20091204,29592.67,28182.841,27469.28,27221.295,27389.491,28844.614,33756.832,39948.78,44879.167,46442.266,46470.169,46116.724,42757.722,42318.794,43812.708,44474.458,46075.641,48048.201,46284.889,43518.733,41214.368,38384.592,34967.209,32185.717
20091205,29701.495,28111.386,27128.49,26636.394,26512.251,26980.336,29244.601,32651.387,34910.34,36671.985,36611.745,35801.331,34026.016,32145.19,31692.448,31870.241,33593.178,37427.672,37946.26,37655.902,35738.602,33566.937,31209.625,28993.044
20091206,26780.531,25218.064,24152.087,23665.686,23478.667,23767.065,24948.692,25698.927,26799.9,28968.696,29997.744,30176.573,29806.552,28279.615,27953.119,28139.066,29647.963,33464.373,34380.097,34635.781,33714.251,32215.755,30228.323,27813.288
20091207,25734.82,24369.419,23692.64,23409.607,23622.767,24863.924,28481.689,32805.464,35952.498,37434.647,37442.354,37048.95,35110.052,34266.433,35092.955,35720.433,37578.763,40541.016,40025.459,38043.615,36003.318,33651.267,30881.366,28453.533
20091208,25957.085,24509.037,23604.534,23218.686,23121.273,23538.585,24705.038,25681.415,26542.194,28625.24,29593.836,29851.775,29346.906,27873.681,27480.879,27744.231,29448.54,32804.91,33559.763,33797.719,33063.125,31671.337,29527.626,27159.793
20091209,26892.656,25632.496,25096.205,24987.604,25294.613,27091.488,32715.989,39369.258,45074.66,47061.018,47157.181,46852.979,43451.158,43178.882,44846.084,45639.385,47468.032,49299.354,47444.554,44517.31,42135.196,39312.041,35594.362,32404.298
20091210,29988.937,28496.033,27701.516,27441.646,27643.181,29095.722,33958.427,40470.39,45899.531,47903.083,48059.292,47729.068,44443.453,43774.298,45410.787,46297.786,48180.312,50113.736,48311.895,45286.115,42892.975,40070.443,36309.872,33050.593
20091211,30239.585,28713.484,27908.358,27615.467,27775.442,29285.858,34311.978,40935.06,45978.719,47646.586,47594.84,47186.389,43745.707,43275.841,44777.029,45471.932,47224.143,49252.412,47512.376,44674.747,42318.872,39375.461,35763.063,32647.031
20091212,30451.18,28733.092,27699.002,27186.096,27073.188,27638.52,30146.594,34135.77,36440.205,38242.431,38126.38,37265.947,35168.14,33368.621,32993.521,33301.222,35071.393,38953.318,39613.404,39276.925,37215.686,34866.174,32368.032,30044.153
20091213,27393.285,25766.592,24667.31,24168.261,23972.166,24257.475,25397.525,26516.533,27708.937,30029.501,31167.426,31374.188,30972.082,29474.719,29216.373,29536.985,31155.043,34704.288,35512.141,35727.13,34717.106,33262.899,31136.571,28602.502
20091214,26341.328,24911.731,24262.883,24126.142,24585.608,26584.952,32642.512,39855.689,45559.483,47563.314,47766.679,47630.617,44201.028,44016.34,45703.75,46440.366,48148.959,50046.73,48175.19,45195.016,42838.122,39950.915,36103.621,32822.55
20091215,30027.299,28399.276,27536.766,27295.533,27510.052,29110.926,34537.836,41495.044,46822.003,48546.953,48482.464,47975.619,44345.757,44098.795,45785.234,46442.387,48005.332,50235.998,48505.687,45569.159,43201.625,40322.89,36472.479,33250.306
20091216,30176.914,28515.85,27643.287,27365.748,27571.253,29129.619,34325.633,41306.963,46646.183,48469.18,48319.65,47818.056,44273.142,43939.738,45530.023,46320.048,48030.816,50435.155,48698.322,45733.641,43308.886,40465.448,36713.336,33456.367
20091217,30429.51,28747.933,27866.291,27606.328,27803.22,29281.086,34544.795,41498.087,46647.613,48410.075,48260.002,47744.174,44243.736,43948.012,45574.239,46390.511,48083.473,50431.827,48637.354,45731.299,43361.149,40423.631,36763.891,33499.923
20091218,30754.967,29050.344,28121.728,27828.956,28046.983,29607.573,34708.477,41551.321,46738.115,48496.575,48300.873,47639.299,44185.183,43609.604,44917.047,45407.763,46810.186,49446.49,47964.631,45229.466,42676.904,39839.29,36421.388,33151.971
20091219,29870.184,28137.737,27093.706,26545.471,26445.786,27040.353,29622.66,33616.048,35779.397,37568.658,37399.12,36444.163,34435.934,32578.327,32224.066,32481.678,34360.602,38644.005,39336.212,39032.192,36991.692,34640.755,32107.202,29712.681
20091220,27046.206,25330.294,24251.644,23722.325,23550.768,23919.308,25214.946,26357.851,27519.439,30004.573,31032.506,31136.13,30670.975,29123.955,28786.651,29056.872,30627.799,34564.466,35441.156,35586.166,34551.669,33017.067,30885.595,28229.372
20091221,25769.51,24162.114,23370.138,23175.64,23481.891,25125.71,30231.531,36530.754,42111.164,44355.338,44502.213,44124.195,41469.37,40874.691,42089.404,42723.844,44493.025,47200.924,46032.627,43334.999,40661.487,37964.868,34302.244,30973.535
20091222,27496.706,25802.014,24933.506,24564.797,24821.133,26321.929,30946.728,37009.88,42523.203,44565.563,44565.517,43993.413,41168.938,40488.518,41665.765,42297.239,43924.037,46477.485,45419.428,42755.05,40194.85,37517.439,34004.296,30829.544
20091223,27935.768,26247.797,25358.207,25033.627,25206.2,26527.06,30988.577,36756.354,41888.942,43886.925,43763.697,43055.136,40368.611,39350.952,40267.92,40799.161,42379.776,45288.521,44419.186,42054.177,39573.925,36951.006,33660.896,30548.041
20091224,26732.752,25007.745,24028.646,23522.689,23543.768,24388.819,27158.113,30776.453,34132.762,36052.911,35909.377,35161.439,33461.104,32074.294,32142.825,32487.847,34172.435,37796.644,37904.463,36050.193,33141.295,30892.279,29093.809,27351.829
20091225,25158.306,23805.864,22319.528,21396.949,21048.576,21316.964,22358.838,23428.763,24547.44,26774.92,28339.514,28889.298,27941.78,25464.604,24277.273,24566.8,26203.351,29462.235,29991.693,30325.211,29884.354,29116.78,27739.381,25808.818
20091226,23543.133,21929.974,20953.578,20462.501,20345.661,20658.734,21840.677,22842.233,23352.847,25464.29,26931.211,27630.05,27294.949,25743.181,25116.913,25157.685,26554.308,30188.18,31055.024,31318.595,30775.648,29575.108,27771.466,25579.604
20091227,23890.525,22256.547,21259.706,20752.95,20612,21010.056,22198.352,23387.104,24512.669,26982.356,28328.949,28743.803,28600.183,27155.051,26833.73,27026.871,28605.114,32236.273,33115.549,33262.77,32270.651,30748.5,28573.177,26017.082
20091228,23796.363,22256.046,21495.454,21159.511,21357.025,22596.186,25962.188,30258.715,34756.394,37602.215,38230.948,38132.41,36619.51,35562.797,36115.634,36641.154,38287.274,41648.928,41243.59,38897.759,36429.089,34027.765,30995.127,28155.484
20091229,25412.33,23722.262,22864.028,22517.145,22654.822,23764.976,26962.492,31009.279,35114.922,37733.946,38214.17,37974.623,36306.549,35068.491,35573.778,36046.362,37719.544,41230.71,41036.008,38818.24,36435.951,34182.708,31152.647,28364.556
20091230,25325.15,23655.39,22843.555,22493.201,22594.919,23668.154,26829.085,30874.338,34879.35,37524.823,37892.482,37615.877,36010.541,34800.729,35281.678,35772.002,37402.241,40986.144,40751.6,38522.045,36193.901,33986.537,30971.835,28197.703
20091231,25317.838,23664.192,22774.191,22331.437,22416.457,23310.59,26028.737,29477.891,32503.767,34712.724,34947.256,34562.263,33158.96,31943.993,32052.442,32400.543,34020.112,37572.462,37498.102,35416.527,32943.593,30542.422,28753.401,27273.566
20100101,25241.027,23963.19,22697.33,21562.473,20855.41,20783.735,21490.013,22057.286,22478.893,24074.089,25783.297,27185.755,27467.978,26100.525,25270.436,25284.293,26543.115,30106.96,31009.348,31246.648,30653.723,29566.387,27588.775,25341.19
20100102,24135.95,22400.405,21380.02,20929.505,20877.976,21573.866,23597.155,26014.747,28287.857,30977.363,31934.578,32049.903,31494.462,30173.418,29943.377,30159.453,31681.316,35398.436,36350.954,36189.864,34336.959,32072.987,29527.96,27016.405
20100103,24500.988,22690.177,21590.948,20989.185,20860.808,21182.894,22299.981,23481.82,24794.796,27295.979,28817.287,29417.314,29227.15,27785.656,27362.843,27404.864,28458.033,32469.761,33615.761,33818.884,32993.407,31465.975,29101.076,26480.772
20100104,24224.979,22502.547,21573.8,21243.087,21506.801,22599.726,25907.339,29681.461,34323.724,37235.13,37888.02,37798.815,36620.219,35828.927,36303.602,36696.902,38136.192,41681.463,41736.427,39638.204,37258.428,34798.897,31684.874,28836.283
20100105,25357.141,23674.625,22755.339,22409.215,22544.797,23438.676,26422.735,30184.648,34815.95,37797.172,38617.606,38609.072,37156.376,36168.801,36585.093,37006.845,38703.677,41941.793,41760.847,39578.536,37143.319,34684.514,31525.414,28585.78
20100106,25710.673,23934.692,22852.687,22270.669,22180.481,22594,23935.961,25323.823,26953.427,29365.723,30932.549,31710.159,31360.453,29785.89,29390.101,29505.504,30651.65,34279.589,35192.871,35214.613,34362.787,32892.82,30390.912,27449.894
20100107,25396.137,23770.51,23041.502,22887.718,23195.684,24660.669,29456.433,35773.005,41687.434,44515.006,45174.848,45214.116,42837.606,41995.023,43179.273,43829.336,45178.858,47284.434,46184.091,43148.888,40346.118,37513.095,33630.393,30162.653
20100108,27436.735,25734.593,24871.9,24530.84,24743.817,26107.232,30771.377,37286.161,43241.851,45672.836,45855.173,45419.088,42718.636,41801.851,42978.154,43588.054,44561.214,47154.774,46328.159,43336.386,40453.711,37520.842,33887.908,30503.209
20100109,28153.087,26361.343,25415.303,24941.01,24924.004,25614.332,28037.589,32231.405,35371.638,37861.472,38160.326,37534.965,35677.736,33686.876,33414.064,33593.021,34919.166,38660.316,39823.719,39457.879,37200.936,34721.136,32088.774,29543.902
20100110,27245.372,25241.191,24055.801,23452.579,23274.192,23586.847,24588.06,25834.236,27464.145,30078.287,31567.805,32142.661,31894.427,30246.453,29776.236,29825.983,30921.899,34856.368,36171.159,36411.367,35721.647,34183,31727.148,28905.339
20100111,25923.637,24309.53,23547.761,23412.123,23892.377,25770.589,31518.317,38937.488,45125.812,47659.174,48113.834,48015.459,45067.027,44907,46445.069,46989.567,48173.075,49885.938,48585.011,46350.786,43854.382,40782.612,36655.556,33064.719
20100112,30204.966,28415.616,27479.861,27189.606,27428.309,28886.595,33829.795,41106.904,46498.452,48858.277,49207.422,49017.686,45755.731,45116.977,46540.599,47119.999,48278.485,49960.669,48777.413,46595.531,44170.302,41136.018,36916.921,33420.564
20100113,30187.736,28439.953,27546.941,27297.267,27493.314,28954.09,34024.658,41535.736,47043.008,49321.738,49555.462,49258.829,45969.468,45333.652,46902.9,47510.926,48708.836,50405.418,49150.895,46934.39,44381.352,41344.044,37022.47,33321.751
20100114,30367.938,28636.829,27758.133,27455.021,27672.766,29144.529,34064.894,41424.204,46879.027,49261.709,49572.675,49330.927,46148.77,45331.309,46837.836,47568,48746.254,50362.328,49134.406,46944.676,44398.542,41390.364,37132.14,33439.786
20100115,30407.819,28682.877,27789.699,27538.819,27797.893,29302.663,34285.527,41601.279,46979.937,49218.785,49308.378,48824.685,45392.424,44603.611,45955.779,46440.435,47450.215,49413.991,48641.597,46592.037,44081.507,41127.577,37112.135,33576.456
20100116,30384.137,28631.17,27548.641,27051.806,26984.697,27560.336,29891.539,34054.293,37179.413,39600.044,39775.779,39030.2,36986.504,35001.338,34667.933,34882.301,36110.229,39784.663,41285.335,40906.824,38561.101,36009.522,33344.488,30722.89
20100117,28014.211,26009.913,24902.143,24339.956,24135.704,24447.319,25375.361,26547.293,28390.485,31101.571,32620.741,33254.637,33006.981,31401.515,30871.4,30947.668,31769.252,35050.929,36474.359,36635.054,35941.206,34454.358,31945.449,29042.889
20100118,26683.898,25124.467,24408.616,24274.804,24755.872,26661.61,32415.228,40032.977,46006.89,48448.209,48685.585,48465.354,45268.223,45081.665,46739.651,47485.11,48530.862,49861.966,48564.519,46271.552,43828.979,40904.781,36763.358,33271.497
20100119,30164.822,28376.642,27528.239,27251.916,27516.239,29072.356,34195.586,41636.362,47294.677,49515.149,49665.285,49384.928,45989.979,45404.877,47023.667,47731.181,48934.27,50321.517,49150.042,46840.212,44235.151,41248.975,36963.133,33541.975
